N (x10^5);a (mm);Torque (Nm);n (rpm);Temp (ºC)
7,276065158; 0,9799122651742209;2;1000;65
7,576103822644914; 0,9926641218911421;2;1000;65
7,876299038861468; 0,9953966626161961;2;1000;65
8,176437327146253; 1,0017725909746584;2;1000;65
8,476504455516324; 1,0127027538748763;2;1000;65
8,776590559863653; 1,0224184542306265;2;1000;65
9,076709872171179; 1,0300088451335565;2;1000;65
9,376876624; 1,0345630796753156;2;1000;65
9,677029144689577; 1,0400281611254236;2;1000;65
9,977138969008479; 1,0482257833005875;2;1000;65
10,277305721259147; 1,0527800178423465;2;1000;65
10,577486705492763; 1,056423405475753;2;1000;65
10,877596529811662; 1,064621027650917;2;1000;65
11,177692122147619; 1,0737294967344333;2;1000;65
11,477745018534744; 1,085570506543002;2;1000;65
11,777897538802474; 1,0910355879931117;2;1000;65
12,077978899155486; 1,1010549039849788;2;1000;65
12,378074491491443; 1,1101633730684952;2;1000;65
12,678127387878568; 1,1220043828770656;2;1000;65
12,978180284265697; 1,133845392685636;2;1000;65
13,278347036516365; 1,1383996272273933;2;1000;65
13,578300309022893; 1,1566165653944243;2;1000;65
13,878367437392964; 1,167546728294644;2;1000;65
14,17846302972892; 1,1766551973781603;2;1000;65
14,478629781979588; 1,1812094319199176;2;1000;65
14,778725374315545; 1,190317901003434;2;1000;65
15,078820966651502; 1,1994263700869485;2;1000;65
15,378945022953346; 1,2067131453537616;2;1000;65
15,678912527442812; 1,2240192366124418;2;1000;65
15,978766176068739; 1,2486121031379334;2;1000;65
16,278335185035804; 1,2914219078304576;2;1000;65
16,552562725174575; 1,3548168526517266;2;1000;65
16,77675345968237; 1,4180296280913254;2;1000;65
16,96080772517366; 1,4879462367763914;2;1000;65
17,059517343190354; 1,575606143236147;2;1000;65
17,07316296843609; 1,663047446437897;2;1000;65
0,083985909;0,043273215;3;1000;22
0,32624136702307993; 0,12230128689550668;3;1000;22
0,520840014; 0,19225267324970474;3;1000;22
0,7154386605708041; 0,26479739846045547;3;1000;22
0,8989173846718685; 0,33074482679218864;3;1000;22
1,1602355674824878; 0,4032659761951525;3;1000;22
1,4938332476662453; 0,4569009389102092;3;1000;22
1,8274309278500098; 0,49167525539579593;3;1000;22
2,1610286080337744; 0,5273926041928565;3;1000;22
2,494626288217532; 0,5499075006292866;3;1000;22
2,8282239684012964; 0,5724223970657167;3;1000;22
3,161821648585061; 0,5902221319447802;3;1000;22
3,4954193287688184; 0,6127370283812104;3;1000;22
3,829017009;0,628650699;3;1000;22
4,162614689136348; 0,6521086273852301;3;1000;22
4,496212369320105;0,675566556;3;1000;22
4,829810049503877; 0,6943093233236715;3;1000;22
5,163407729687634; 0,7121090582027341;3;1000;22
5,497005409871392; 0,7299087930817976;3;1000;22
5,830603090055163; 0,7382782048461252;3;1000;22
6,164200770238921; 0,7589070366596085;3;1000;22
6,497798450422678; 0,7710485776698297;3;1000;22
6,831396131;0,782247086;3;1000;22
7,164993810790207; 0,7991037889361676;3;1000;22
7,498591490973979; 0,8084162330119682;3;1000;22
7,8321891711577365; 0,8158426124648228;3;1000;22
8,165786851341494; 0,8298702180979918;3;1000;22
8,499384531525266; 0,8391826621737923;3;1000;22
8,832982211709023; 0,8456660093151731;3;1000;22
9,166579892; 0,8530923887680277;3;1000;22
9,500177572076552;0,86523393;3;1000;22
9,833775252; 0,8736033415425766;3;1000;22
10,167372932444067; 0,8791436563724835;3;1000;22
10,500970612627839; 0,8856270035138643;3;1000;22
10,834568292811596; 0,8958824799011387;3;1000;22
11,168165972995354; 0,9089670532228338;3;1000;22
11,501763653179125; 0,9154504003642145;3;1000;22
11,835361333362883; 0,9219337475055944;3;1000;22
12,16895901354664; 0,9284170946469752;3;1000;22
12,502556693730412; 0,9367865064113037;3;1000;22
12,83615437391417; 0,9470419827985781;3;1000;22
13,169752054097927; 0,9563544268743787;3;1000;22
13,503349734281699; 0,9741541617534413;3;1000;22
13,836947414465456; 0,9910108643210318;3;1000;22
14,170545094649228; 1,0050384699541999;3;1000;22
14,504142774832985; 1,0228382048332625;3;1000;22
14,837740455016743; 1,0396949074008521;3;1000;22
15,171338135200514; 1,0669249653946506;3;1000;22
15,504935815384272; 1,1045283788146572;3;1000;22
15,83853349556803; 1,1506190830379266;3;1000;22
16,17213118; 1,1919946257038276;3;1000;22
16,485871851162713; 1,2442894160119549;3;1000;22
16,69238470080029; 1,3290893513061848;3;1000;22
16,85785974057397; 1,4218522027900051;3;1000;22
17,01168533754759; 1,5211934530846958;3;1000;22
17,033925182893185; 1,6660353575244349;3;1000;22
17,033925182893185; 1,5981370310983403;3;1000;22
0,076043107; 0,10470784033457914;3;1000;34
0,2984415603410966; 0,2177931316854469;3;1000;34
0,48611111111110716; 0,2895931488025125;3;1000;34
0,6876388538888207;0,357695904;3;1000;34
0,993436727; 0,4221855619440893;3;1000;34
1,3270344075743665; 0,48996600933124945;3;1000;34
1,660632087758131; 0,5351136812430459;3;1000;34
1,9942297679418886; 0,5661158684827372;3;1000;34
2,327827448125653;0,59051683;3;1000;34
2,6614251283094177; 0,6168038552244406;3;1000;34
2,9950228084931823; 0,6355466224149771;3;1000;34
3,328620488676947; 0,6590045511628801;3;1000;34
3,6622181688607043;0,683405512;3;1000;34
3,9958158490444617; 0,7040343440357422;3;1000;34
4,329413529228233; 0,7221484230186288;3;1000;34
4,663011209411991; 0,7386907814823944;3;1000;34
4,996608889595748; 0,7574335486729309;3;1000;34
5,33020657; 0,7733472189290467;3;1000;34
5,6638042499632775; 0,7883178568736886;3;1000;34
5,997401930147035;0,808003656;3;1000;34
6,330999610330807; 0,8192021650744472;3;1000;34
6,664597290514564; 0,8370018999535098;3;1000;34
6,9981949706983215; 0,8529155702096256;3;1000;34
7,331792650882093; 0,8660001435313216;3;1000;34
7,665390331065851; 0,8800277491644897;3;1000;34
7,998988011249622; 0,8921692901747109;3;1000;34
8,332585691; 0,9061968958078799;3;1000;34
8,666183371617137; 0,9183384368181029;3;1000;34
8,999781051800909;0,932366042;3;1000;34
9,333378731984666; 0,9379063572811779;3;1000;34
9,666976412168424; 0,9443897044225587;3;1000;34
10,000574092352196; 0,9499300192524656;3;1000;34
10,334171772535953; 0,9630145925741607;3;1000;34
10,66776945271971; 0,9760991658958558;3;1000;34
11,001367132903482; 0,9863546422831311;3;1000;34
11,33496481308724;0,991894957;3;1000;34
11,668562493270997; 1,0002643688773647;3;1000;34
12,002160173454769; 1,0020325544613788;3;1000;34
12,335757853638526; 1,0113449985371794;3;1000;34
12,669355533822284; 1,0165709692632614;3;1000;34
13,002953214006055; 1,0290268543773076;3;1000;34
13,336550894189813; 1,0449405246334242;3;1000;34
13,670148574373584; 1,0627402595124869;3;1000;34
14,003746254557342; 1,093742446752179;3;1000;34
14,33734393; 1,134174957106607;3;1000;34
14,670941614924871;1,186866888;3;1000;34
14,99527269; 1,2461633185118366;3;1000;34
15,199137941882483; 1,3249287825605647;3;1000;34
15,310337168610403; 1,3995776486162903;3;1000;34
15,477136008702288; 1,4751499004770001;3;1000;34
15,532735622066255; 1,5774492597653897;3;1000;34
15,560535428748238; 1,6778723776840767;3;1000;34
0,069444444;0,070659109;3;1000;50
0,17361111111110716; 0,1483608166470356;3;1000;50
0,34722222222222143; 0,24017226148409954;3;1000;50
0,5764396271609016; 0,33274484115277314;3;1000;50
0,7432384672527803; 0,3958690665020317;3;1000;50
1,0212365340725853; 0,48347283893662496;3;1000;50
1,3270344075743665; 0,5427758187737677;3;1000;50
1,660632087758131; 0,5888665229970371;3;1000;50
1,9942297679418886;0,63212813;3;1000;50
2,327827448125653; 0,6782188345091535;3;1000;50
2,6614251283094177; 0,7205374094865293;3;1000;50
2,9950228084931823;0,756254758;3;1000;50
3,328620488676947; 0,7749975254741246;3;1000;50
3,6622181688607043; 0,7871390664843467;3;1000;50
3,9958158490444617; 0,8039957690519373;3;1000;50
4,329413529228233; 0,8199094393080522;3;1000;50
4,663011209411991; 0,8377091741871148;3;1000;50
4,996608889595748; 0,8517367798202846;3;1000;50
5,33020657; 0,8704795470108202;3;1000;50
5,6638042499632775;0,885450185;3;1000;50
5,997401930147035; 0,9041929521459986;3;1000;50
6,330999610330807; 0,9191635900906423;3;1000;50
6,664597290514564; 0,9341342280352842;3;1000;50
6,9981949706983215;0,951933963;3;1000;50
7,331792650882093; 0,9706767301048833;3;1000;50
7,665390331065851; 0,9894194972954198;3;1000;50
7,998988011249622; 1,000618005994168;3;1000;50
8,332585691; 1,0174747085617568;3;1000;50
8,666183371617137; 1,0239580557031385;3;1000;50
8,999781051800909; 1,0304414028445184;3;1000;50
9,333378731984666; 1,0444690084776864;3;1000;50
9,666976412168424; 1,060382678733803;3;1000;50
10,000574092352196; 1,0687520904981307;3;1000;50
10,334171772535953; 1,0771215022624583;3;1000;50
10,66776945271971; 1,0911491078956264;3;1000;50
11,001367132903482; 1,0985754873484819;3;1000;50
11,33496481308724; 1,1144891576045968;3;1000;50
11,668562493270997; 1,1322888924836594;3;1000;50
12,002160173454769; 1,1510316596741967;3;1000;50
12,335757853638526; 1,1688313945532594;3;1000;50
12,669355533822284; 1,1790868709405338;3;1000;50
13,002953214006055; 1,1987726704425432;3;1000;50
13,336550894189813; 1,2109142114527662;3;1000;50
13,670148574373584; 1,2306000109547757;3;1000;50
14,003746254557342; 1,2483997458338383;3;1000;50
14,33734393; 1,2897752884997402;3;1000;50
14,615342001560904; 1,3556893177704419;3;1000;50
14,865540261698726; 1,4257625124648716;3;1000;50
15,02307249956327; 1,4979431224220257;3;1000;50
15,060138908472581; 1,584688997406598;3;1000;50
15,087938715154564; 1,662950856005657;3;1000;50
0,10384291356723452; 0,17825453737626962;3;1000;65
0,242841947; 0,2560055868066131;3;1000;65
0,35404117370505617; 0,32952281408857154;3;1000;65
0,49304020711495866; 0,41081023468694067;3;1000;65
0,6320392405248612;0,479838235;3;1000;65
0,7710382739347637;0,548064658;3;1000;65
1,0490363407545615; 0,6192596685355687;3;1000;65
1,382634020938326; 0,6776097928079947;3;1000;65
1,7162317011220907; 0,7180423031624219;3;1000;65
2,0498293813058552; 0,7613039104512698;3;1000;65
2,3834270614896127; 0,7951351946253835;3;1000;65
2,7170247416733773; 0,8308525434224432;3;1000;65
3,050622421857142; 0,8599686660391885;3;1000;65
3,3842201020408993; 0,8900278209674068;3;1000;65
3,717817782224671; 0,9314033636333088;3;1000;65
4,051415462408428; 0,9576903893156334;3;1000;65
4,385013142592186; 0,9783192211291167;3;1000;65
4,718610822775958; 0,9914037944508127;3;1000;65
5,052208502959715; 0,9997732062151394;3;1000;65
5,3858061831434725; 1,0213450703400966;3;1000;65
5,719403863327244; 1,0372587405962124;3;1000;65
6,053001543511002; 1,0560015077867497;3;1000;65
6,386599223694759; 1,068143048796971;3;1000;65
6,720196903878531; 1,0887718806104543;3;1000;65
7,053794584062288;1,104685551;3;1000;65
7,387392264246046; 1,1205992211226858;3;1000;65
7,720989944429817; 1,132740762132907;3;1000;65
8,054587624613575; 1,1448823031431292;3;1000;65
8,388185304797332; 1,160795973399245;3;1000;65
8,721782984981104; 1,1691653851635726;3;1000;65
9,055380665164861; 1,1756487323049534;3;1000;65
9,388978345348633; 1,1793029825119135;3;1000;65
9,722576026; 1,187672394276241;3;1000;65
10,056173705716148;1,2017;3;1000;65
10,38977138589992; 1,2100694116737367;3;1000;65
10,723369066083677; 1,2184388234380652;3;1000;65
11,056966746267435; 1,223979138267972;3;1000;65
11,390564426451206; 1,2323485500322997;3;1000;65
11,724162106634964; 1,2416609941081012;3;1000;65
12,057759786818721; 1,248144341249482;3;1000;65
12,391357467002493; 1,2555707207023348;3;1000;65
12,72495514718625; 1,276199552515819;3;1000;65
13,058552827370008; 1,3100308366899318;3;1000;65
13,39215050755378; 1,3608367024705688;3;1000;65
13,697948381055554; 1,4193852564585323;3;1000;65
13,942586679856987; 1,478144028065929;3;1000;65
14,059345867921294;1,53411889;3;1000;65
14,087145674603278; 1,6670766223683535;3;1000;65
14,101045577944276; 1,5850278996435336;3;1000;65
0,13168351008734192;0,067135101;4;1000;22
0,34002487242310764; 0,1420648891940175;4;1000;22
0,5743421289731785; 0,22042450762353916;4;1000;22
0,8087050744184978; 0,30284586884070386;4;1000;22
1,0170288641022438; 0,3762134482847035;4;1000;22
1,225405371742049; 0,45426765402213753;4;1000;22
1,4336764434697358; 0,5229486071727045;4;1000;22
1,6939098472172418; 0,5994265460240431;4;1000;22
2,005789275248219; 0,6555817128155574;4;1000;22
2,3173289653401525; 0,6815341768271654;4;1000;22
2,6288686554321004; 0,7074866408387717;4;1000;22
2,9403380549159692; 0,7271902697924695;4;1000;22
3,2517723090957986; 0,7437694812172087;4;1000;22
3,5631011273635025; 0,7509754400550825;4;1000;22
3,8745236664419878;0,766513179;4;1000;22
4,185934490419129; 0,7810094453756076;4;1000;22
4,497239878484152; 0,7861324591941745;4;1000;22
4,808615557157253; 0,7975043080706552;4;1000;22
5,120014666033036; 0,8109591019664393;4;1000;22
5,431320054098059; 0,8160821157850098;4;1000;22
5,742637157264433; 0,8222466021132284;4;1000;22
6,054001120836183; 0,8325769784800592;4;1000;22
6,365294793799855; 0,8366585197889762;4;1000;22
6,676623612067573; 0,8438644786268483;4;1000;22
6,987952430335291; 0,8510704374647204;4;1000;22
7,299269533501658; 0,8572349237929426;4;1000;22
7,610645212174752; 0,8686067726694215;4;1000;22
7,9219037398343986; 0,8695638964493835;4;1000;22
8,233255988; 0,8788528003065608;4;1000;22
8,544549661268476; 0,8829343416154778;4;1000;22
8,855855049333499; 0,8880573554340465;4;1000;22
9,167101861891794; 0,8879730067043567;4;1000;22
9,478418965058168; 0,8941374930325772;4;1000;22
9,789759498;0,902384924;4;1000;22
10,101053171390902;0,906466466;4;1000;22
10,412311699050548; 0,9074235894689799;4;1000;22
10,72368737772365; 0,9187954383454606;4;1000;22
11,035027911092698; 0,9270428696929844;4;1000;22
11,346391874664448; 0,9373732460598134;4;1000;22
11,65773240803351;0,945620677;4;1000;22
11,96909637160526; 0,9559510537741662;4;1000;22
12,280518910683753; 0,9714887926892555;4;1000;22
12,591871159154152;0,980777697;4;1000;22
12,903293698232645; 0,9963154354615202;4;1000;22
13,21480995812189; 1,020184954453823;4;1000;22
13,526279357605759; 1,039888583407519;4;1000;22
13,837971344015187; 1,079380190044601;4;1000;22
14,149839056944813; 1,1344938843264636;4;1000;22
14,410113463547034; 1,2146169769615867;4;1000;22
14,61847239853482; 1,2911089739345414;4;1000;22
14,748914194470927; 1,3582488055030524;4;1000;22
14,926222253341365; 1,4413105141597846;4;1000;22
15,010149239383495; 1,5237726439296324;4;1000;22
15,073621658475673; 1,6324855041913562;4;1000;22
0,054451704; 0,11870907739573333;4;1000;34
0,27593741051028076; 0,20925743871858593;4;1000;34
0,5231986825374477; 0,2854264503474333;4;1000;34
0,757551084; 0,36691048630591183;4;1000;34
1,0024142751732157; 0,4604727917520304;4;1000;34
1,1796567294761076; 0,5377022543547092;4;1000;34
1,4089418813940568; 0,6298732040743786;4;1000;34
1,6951399328585666; 0,7087811595374962;4;1000;34
2,0069373551801206; 0,7576460187614451;4;1000;34
2,3184887603733983; 0,7846399552827048;4;1000;34
2,6299933051613067; 0,8074680017653577;4;1000;34
2,9414509895438243;0,826130158;4;1000;34
3,2528735286223096; 0,8416678971244895;4;1000;34
3,5642140619913647; 0,8499153284720151;4;1000;34
3,8755780255631223; 0,8602457048388423;4;1000;34
4,186906844; 0,8674516636767162;4;1000;34
4,498270807402591; 0,8777820400435452;4;1000;34
4,809623055872997; 0,8870709439007225;4;1000;34
5,121022164748787; 0,9005257377965048;4;1000;34
5,432421273624577; 0,9139805316922907;4;1000;34
5,743808667399023; 0,9263938530784213;4;1000;34
6,055219491376157; 0,9408901194838588;4;1000;34
6,366595170049251; 0,9522619683603395;4;1000;34
6,677959133621009; 0,9625923447271667;4;1000;34
6,989358242496799; 0,9760471386229508;4;1000;34
7,300651915460477; 0,9801286799318696;4;1000;34
7,612027594133572; 0,9915005288083485;4;1000;34
7,923368127502641; 0,9997479601558741;4;1000;34
8,234720376; 1,0090368640130496;4;1000;34
8,546060909342103; 1,017284295360577;4;1000;34
8,857366297407125; 1,022407309179144;4;1000;34
9,168677543022824; 1,0280510592525385;4;1000;34
9,468909649937089; 1,0369710210966154;4;1000;34
9,800084407746752; 1,0516603077432727;4;1000;34
10,09423498240757; 1,0689385202149886;4;1000;34
10,414127539759164; 1,0688518284650286;4;1000;34
10,725503218432266; 1,0802236773415075;4;1000;34
11,036878897105353;1,091595526;4;1000;34
11,348196000271713; 1,0977600125462104;4;1000;34
11,659489673235399; 1,1018415538551274;4;1000;34
11,970923927415228; 1,1184207652798666;4;1000;34
12,282487047709864; 1,146456174310778;4;1000;34
12,594108743511228; 1,1796989458899478;4;1000;34
12,905929596035477; 1,2306467501332037;4;1000;34
13,172480368183756; 1,2922819484568002;4;1000;34
13,327856000069431; 1,3855039887843272;4;1000;34
13,505315183747229; 1,4820006928155678;4;1000;34
13,55808585775992; 1,561659281682326;4;1000;34
13,596072910667004; 1,6446694773648538;4;1000;34
0,13608013608014602; 0,10294413520220047;4;1000;50
0,31721547850580123; 0,20587607684381837;4;1000;50
0,5884612336225246; 0,31962370672048124;4;1000;50
0,7920327275165988; 0,41712951390370634;4;1000;50
0,9408514176004275; 0,5215199505635688;4;1000;50
1,1232906908603724;0,599581185;4;1000;50
1,3315969078921057; 0,6713865560413321;4;1000;50
1,5918478842916244; 0,7494267036571518;4;1000;50
1,9038171280995826; 0,8135664930226643;4;1000;50
2,2155247346441485; 0,8544467296726133;4;1000;50
2,526970703925329; 0,8720674136070077;4;1000;50
2,8384869638145673; 0,8959369325993105;4;1000;50
3,149932933095748; 0,9135576165337014;4;1000;50
3,461355472174226; 0,9290953554487889;4;1000;50
3,7727780112527114; 0,9446330943638781;4;1000;50
4,084177120128501; 0,9580878882596622;4;1000;50
4,395623089409675; 0,9757085721940548;4;1000;50
4,707010483184121; 0,9881218935801872;4;1000;50
5,018444737; 1,0047011050049282;4;1000;50
5,329867276442428; 1,0202388439200156;4;1000;50
5,641242955115523; 1,0316106927964963;4;1000;50
5,952548343180553; 1,036733706615065;4;1000;50
6,264017742664414; 1,056437335568761;4;1000;50
6,575416851540211; 1,0698921294645451;4;1000;50
6,886698809402532; 1,0729321982638105;4;1000;50
7,1980041974675615; 1,078055212082381;4;1000;50
7,509368161039312; 1,0883855884492082;4;1000;50
7,820743839712414; 1,0997574373256889;4;1000;50
8,132072657980117; 1,106963396163561;4;1000;50
8,443342900741115; 1,1089619924531746;4;1000;50
8,754683434110177; 1,1172094238007002;4;1000;50
9,066023967; 1,1254568551482258;4;1000;50
9,377376215949639; 1,1347457590054013;4;1000;50
9,688705034217364; 1,1419517178432752;4;1000;50
10,000104143093154; 1,1554065117390575;4;1000;50
10,311608687881048; 1,1782345582217104;4;1000;50
10,623148377972981; 1,2041870222333166;4;1000;50
10,934828649281073; 1,2426371563607486;4;1000;50
11,246602641399946; 1,2894190705653923;4;1000;50
11,532647927942904; 1,3547462245026516;4;1000;50
11,792821584673547; 1,425912653554768;4;1000;50
12,021912734513208; 1,5008368185145997;4;1000;50
12,10604590633902; 1,6016288644543195;4;1000;50
12,106865963433236; 1,6745319401299543;4;1000;50
0,10667762626448507; 0,14993919456367522;4;1000;65
0,26353111818495023; 0,25925163371228166;4;1000;65
0,44605825470499383; 0,3451239123329124;4;1000;65
0,550594447; 0,41508274873829265;4;1000;65
0,6813080333221961; 0,5063847425307273;4;1000;65
0,8380584323508202; 0,6065322235943977;4;1000;65
0,9843542749383474; 0,6996005032167574;4;1000;65
1,1304954781881094; 0,7789213457117103;4;1000;65
1,359727209243914;0,866343181;4;1000;65
1,6459326021719392; 0,9459037923565337;4;1000;65
1,9577807899326487; 0,9992816991223066;4;1000;65
2,2693087649232453; 1,0241926906242629;4;1000;65
2,580680538562568; 1,0352173819975246;4;1000;65
2,892083552472137; 1,0490193333965276;4;1000;65
3,2034514210776663; 1,0596968672665739;4;1000;65
3,5148700551223726; 1,0748874486784459;4;1000;65
3,8260934374779723; 1,0727201549294492;4;1000;65
4,137457401; 1,0830505312962782;4;1000;65
4,448704213608018; 1,0829661825665866;4;1000;65
4,759951026166313; 1,0828818338368968;4;1000;65
5,071197838724608; 1,082797485107207;4;1000;65
5,382444651282903; 1,0827131363775155;4;1000;65
5,693777375; 1,090266252718605;4;1000;65
6,005125718; 1,0992079990725667;4;1000;65
6,316431106086043; 1,1043310128911354;4;1000;65
6,5499013608088035; 1,1073921688728223;4;1000;65
6,963864383219217; 1,0929637058669304;4;1000;65
7,3238182915602295; 1,092866157382284;4;1000;65
7,571286603544664; 1,0927990927990905;4;1000;65
7,953798598959892; 1,0981154852122579;4;1000;65
8,426177135854573; 1,0925674151480589;4;1000;65
8,831186250541094; 1,0978777107809332;4;1000;65
9,236256333030525; 1,1086080440919126;4;1000;65
9,663823534791277; 1,1193322806226007;4;1000;65
10,00152419507259; 1,1409209796306534;4;1000;65
10,294230616811262; 1,1625218721992887;4;1000;65
10,649727599906612; 1,2612526867014342;4;1000;65
10,785444705978762; 1,336202156280173;4;1000;65
10,931635112654192; 1,4198971833156655;4;1000;65
11,041699661309195; 1,5201614639397558;4;1000;65
11,068626821752787; 1,6081588619445348;4;1000;65
11,121274487201333; 1,676881989459945;4;1000;65
